Prince 5, Monthly Means,,,,
year,month,depth,temperature,salinity,sigmaTheta
1998,7,50,9.13,31.68,24.499
1998,7,75,8.03,31.915,24.8475
1998,7,90,7.5,32.08,25.052
1998,8,0,11.43,31.7,24.13
1998,8,10,11.28,31.62,24.1
1998,8,25,11.23,31.64,24.12
1998,8,50,10.82,31.79,24.31
1998,8,75,9.54,32.01,24.69
1998,9,0,11.32,32.04,24.415
1998,9,10,11.1767,32.0567,24.4537
1998,9,25,11.0067,32.09,24.5097
1998,9,50,10.4833,32.19,24.6777
1998,9,75,8.9,32.6067,25.26
1998,9,90,8.50667,32.6933,25.3877
1998,10,0,10.06,32.1,24.68
1998,10,10,10.06,32.17,24.73
1998,10,25,10.06,32.19,24.75
1998,10,50,10,32.22,24.78
1998,10,75,9.48,32.5,25.09
1998,10,90,9.42,32.52,25.11
1998,11,0,8.39,32.37,25.15
1998,11,10,8.39,32.38,25.1577
1998,11,25,8.39333,32.4167,25.186
1998,11,50,8.38667,32.4733,25.2313
1998,11,75,8.38,32.4967,25.2507
1998,11,90,8.35333,32.5867,25.3253
1998,12,0,6.145,32.21,25.3285
1998,12,10,6.185,32.22,25.3315
1998,12,25,6.265,32.255,25.349
1998,12,50,6.345,32.285,25.362
1998,12,75,6.365,32.29,25.3635
1998,12,90,6.44,32.31,25.3705
1999,1,0,3.13,31.81,25.328
1999,1,10,3.19,31.84,25.3465
1999,1,25,3.255,31.89,25.3815
1999,1,50,3.36,31.955,25.4235
1999,1,75,3.505,32.02,25.4625
1999,1,90,3.56,32.03,25.465
1999,2,0,2.82,31.59,25.18
1999,2,10,2.84,31.61,25.19
1999,2,25,2.93,31.69,25.25
1999,2,50,3.08,31.79,25.32
1999,2,75,4.04,32.28,25.62
1999,2,90,4.33,32.46,25.73
1999,3,0,2.62,31.69,25.27
1999,3,10,2.66,31.72,25.3
1999,3,25,2.69,31.76,25.32
1999,3,50,2.69,31.76,25.32
1999,3,75,2.74,31.8,25.35
1999,3,90,3.16,32.06,25.53
1999,4,0,4.34,30.705,24.34
1999,4,10,4.265,30.932,24.527
1999,4,25,4.215,31.12,24.68
1999,4,50,4.2235,31.2485,24.782
1999,4,75,4.0615,31.782,25.222
1999,4,90,4.025,31.97,25.375
1999,5,0,6.305,31.27,24.5685
1999,5,10,6.21,31.28,24.5885
1999,5,25,6.12,31.325,24.6345
1999,5,50,5.99,31.495,24.7845
1999,5,75,5.74,31.64,24.929
1999,5,90,5.48,31.845,25.1215
1999,6,0,8.455,31.57,24.383
1999,6,10,8.19,31.69,24.557
1999,6,25,8.055,31.7,24.575
1999,6,50,7.945,31.735,24.7165
1999,6,75,7.815,31.77,24.7635
1999,6,90,7.635,31.81,24.82
1999,7,0,10.835,31.865,24.362
1999,7,10,10.765,31.89,24.3935
1999,7,25,10.755,31.89,24.3955
1999,7,50,10.445,31.935,24.4845
1999,7,75,9.755,32.07,24.7055
1999,7,90,8.63,32.365,25.1125
1999,8,0,11.85,32.0967,24.3633
1999,8,10,11.6897,32.161,24.4433
1999,8,25,11.5343,32.201,24.5023
1999,8,50,11.1093,32.3013,24.6547
1999,8,75,10.4093,32.4823,24.917
1999,8,90,9.39667,32.7567,25.3
1999,9,0,13.415,32.235,24.1705
1999,9,10,13.04,32.385,24.3605
1999,9,25,12.98,32.395,24.38
1999,9,50,12.565,32.545,24.5765
1999,9,75,11.575,32.9,25.0355
1999,9,90,11.075,33.115,25.2945
1999,10,0,11.37,32.715,24.93
1999,10,10,11.37,32.71,24.925
1999,10,25,11.37,32.71,24.925
1999,10,50,11.415,32.785,24.975
1999,10,75,11.4115,32.8535,25.0335
1999,10,90,11.165,33.265,25.395
1999,11,0,9.47,-99,-99
1999,11,10,9.47,32.79,25.31
1999,11,25,9.56,32.81,25.31
1999,11,50,10.08,33.09,25.45
1999,11,75,10.7,33.39,25.58
1999,11,90,10.71,33.4,25.58
1999,12,0,8.44667,32.3867,25.1533
1999,12,10,8.55167,32.7,25.3833
1999,12,25,8.63,32.7267,25.3933
1999,12,50,8.71967,32.798,25.4357
1999,12,75,9.02167,32.954,25.5127
1999,12,90,9.27,33.1433,25.6167
2000,1,0,3.52,32.37,25.74
2000,1,10,3.54,32.37,25.74
2000,1,25,3.59,32.38,25.74
2000,1,50,3.93,32.43,25.75
2000,1,75,4.18,32.47,25.76
2000,1,90,4.18,32.47,25.76
2000,2,0,2.81,32.37,25.8
2000,2,10,2.81,32.37,25.8
2000,2,25,2.8,32.37,25.8
2000,2,50,2.81,32.37,25.8
2000,2,75,2.81,32.37,25.8
2000,2,90,2.81,32.37,25.8
2000,3,0,3.13667,31.8667,25.3733
2000,3,10,3.121,31.9013,25.4013
2000,3,25,3.09233,31.9233,25.42
2000,3,50,3.04633,31.9533,25.4467
2000,3,75,3.168,32.108,25.5613
2000,3,90,3.31667,32.2067,25.63
2000,4,0,4.83,28.69,22.694
2000,4,10,4.76,29.71,23.509
2000,4,25,4.63,30.77,24.362
2000,4,50,4.56,31.19,24.702
2000,4,75,4.75,32.13,25.428
2000,4,90,4.81,32.24,25.508
2000,5,0,6.7,30.785,24.14
2000,5,10,6.69,30.8,24.15
2000,5,25,6.4715,31.1155,24.427
2000,5,50,6.4515,31.1905,24.487
2000,5,75,6.32,31.3525,24.6355
2000,5,90,5.855,32.005,25.205
2000,6,0,8.635,31.615,24.525
2000,6,10,8.41,31.655,24.585
2000,6,25,8.262,31.7225,24.6625
2000,6,50,8.12,31.76,24.715
2000,6,75,7.5375,31.972,24.962
2000,6,90,7.08,32.18,25.185
2000,7,0,10.875,31.81,24.31
2000,7,10,10.8015,31.8235,24.3335
2000,7,25,10.7015,31.84,24.365
2000,7,50,10.344,31.9355,24.5005
2000,7,75,10.175,31.975,24.56
2000,7,90,9.115,32.27,24.965
2000,8,0,12.375,32.14,24.305
2000,8,10,12.2915,32.155,24.3285
2000,8,25,12.273,32.1585,24.3335
2000,8,50,11.7645,32.265,24.51
2000,8,75,11.1795,32.4135,24.7285
2000,8,90,10.43,32.615,25.015
2000,9,0,12.655,-99,-99
2000,9,10,12.399,32.5805,24.6355
2000,9,25,12.283,32.6,24.6735
2000,9,50,11.9555,32.6955,24.807
2000,9,75,11.634,32.7355,24.899
2000,9,90,11.21,32.875,25.08
2000,10,0,11.47,32.79,24.97
2000,10,10,11.48,32.8,24.98
2000,10,25,11.5,32.81,24.98
2000,10,50,11.52,32.82,24.99
2000,10,75,11.41,32.92,25.08
2000,10,90,11.18,33.1,25.26
2000,11,0,9.94,32.6033,25.09
2000,11,10,9.92767,32.619,25.1047
2000,11,25,9.909,32.6633,25.1433
2000,11,50,9.92167,32.7113,25.1757
2000,11,75,10.0157,32.7657,25.2023
2000,11,90,10.5,32.87,25.205
2000,12,0,6.77,32.43,25.425
2000,12,10,6.78,32.43,25.425
2000,12,25,6.785,32.43,25.425
2000,12,50,6.8,32.4385,25.4285
2000,12,75,6.79,32.435,25.43
2000,12,90,6.78,32.44,25.43
2001,1,0,4.39667,32.1267,25.4562
2001,1,10,4.4,32.1389,25.4657
2001,1,25,4.4,32.144,25.4704
2001,1,50,4.35333,32.1413,25.474
2001,1,75,4.53667,32.1808,25.4859
2001,1,90,4.7,32.2118,25.4924
2001,2,0,3.56,32.1707,25.5777
2001,2,10,3.56,32.1707,25.5777
2001,2,25,3.56,32.1706,25.5776
2001,2,50,3.57,32.1705,25.5766
2001,2,75,3.57,32.1703,25.5765
2001,2,90,3.58,32.1714,25.5764
2001,3,0,2.29,31.9511,25.508
2001,3,10,2.23333,31.9504,25.5118
2001,3,25,2.24667,31.9648,25.5222
2001,3,50,2.37333,31.9904,25.5333
2001,3,75,2.49333,32.0303,25.5558
2001,3,90,2.57,32.063,25.5757
2001,5,0,5.38,30.9438,24.4186
2001,5,10,5.095,31.0354,24.5226
2001,5,25,4.98,31.0907,24.5792
2001,5,50,4.855,31.1896,24.6706
2001,5,75,4.4,31.4765,24.9452
2001,5,90,4.165,31.6318,25.0918
2001,6,0,7.775,31.0772,24.2232
2001,6,10,7.385,31.203,24.3759
2001,6,25,6.87,31.3523,24.5616
2001,6,50,6.695,31.4019,24.6231
2001,6,75,5.955,31.6666,24.923
2001,6,90,5.395,31.929,25.1968
2001,7,0,9.635,31.6115,24.3647
2001,7,10,9.5,31.6637,24.4275
2001,7,25,9.305,31.7159,24.4988
2001,7,50,8.765,31.8184,24.6616
2001,7,75,8.22,31.9648,24.8544
2001,7,90,7.61,32.2171,25.1414
2001,8,0,11.595,31.9585,24.3025
2001,8,10,11.045,32.0639,24.4825
2001,8,25,10.81,32.1182,24.5656
2001,8,50,10.26,32.2072,24.7285
2001,8,75,9.045,32.5235,25.1721
2001,8,90,8.46,32.7119,25.4093
2001,9,0,11.88,32.2601,24.4846
2001,9,10,11.68,32.2876,24.5427
2001,9,25,11.38,32.3613,24.6543
2001,9,50,10.95,32.4319,24.7855
2001,9,75,9.74,32.6474,25.1586
2001,9,90,9.37,32.729,25.2821
2001,10,0,11.2467,32.4106,24.7148
2001,10,10,11.2067,32.418,24.7277
2001,10,25,11.1667,32.4273,24.7421
2001,10,50,11.11,32.4427,24.764
2001,10,75,11.06,32.4583,24.7851
2001,10,90,10.4067,32.6123,25.0194
2001,11,0,9.01,32.6907,25.3083
2001,11,10,9.015,32.6925,25.309
2001,11,25,9.05,32.715,25.321
2001,11,50,9.055,32.7294,25.3317
2001,11,75,9.155,32.7887,25.3627
2001,11,90,9.2,32.8459,25.4002
2002,1,0,5.47333,32.64,25.75
2002,1,10,5.42333,32.6333,25.7467
2002,1,25,5.36667,32.6267,25.75
2002,1,50,5.37667,32.63,25.75
2002,1,75,5.41333,32.6367,25.75
2002,1,90,5.5,32.615,25.725
2002,2,0,3.59667,32.37,25.73
2002,2,10,3.58667,32.3767,25.7367
2002,2,25,3.44333,32.3867,25.7567
2002,2,50,3.49667,32.4,25.77
2002,2,75,3.46,32.4,25.77
2002,2,90,3.19333,32.38,25.7767
2002,3,0,3.315,32.005,25.465
2002,3,10,3.33,32.03,25.49
2002,3,25,3.43,32.1,25.53
2002,3,50,3.53,32.16,25.57
2002,3,75,3.55,32.17,25.58
2002,3,90,3.6,32.21,25.61
2002,4,0,4.365,31.275,24.79
2002,4,10,4.31,31.435,24.925
2002,4,25,4.3,31.46,24.94
2002,4,50,4.29,31.48,24.96
2002,4,75,4.24,31.62,25.08
2002,5,0,5.02,31.08,24.57
2002,5,10,4.71,31.23,24.72
2002,5,25,4.66,31.36,24.83
2002,5,50,4.65,31.4,24.86
2002,5,75,4.67,31.69,25.09
2002,5,90,4.88,32.23,25.49
2002,6,0,8.27,31.67,24.62
2002,6,10,8.1,31.735,24.695
2002,6,25,8.055,31.8,24.75
2002,6,50,7.89,31.95,24.895
2002,6,75,7.69,32.025,24.98
2002,6,90,7.095,32.365,25.33
2002,7,0,10.34,31.95,24.52
2002,7,10,10.06,32.03,24.62
2002,7,25,9.91,32.07,24.68
2002,7,50,9.63,32.13,24.77
2002,7,75,8.75,32.42,25.14
2002,7,90,8.26,32.64,25.38
2002,8,0,12.785,32.19,24.26
2002,8,10,12.23,32.255,24.415
2002,8,25,11.985,32.31,24.505
2002,8,50,11.365,32.465,24.735
2002,8,75,10.365,32.705,25.1
2002,8,90,9.76,32.9,25.355
2002,9,0,12.655,32.585,24.59
2002,9,10,12.505,32.62,24.645
2002,9,25,12.445,32.655,24.685
2002,9,50,12.355,32.69,24.725
2002,9,75,11.525,32.945,25.08
2002,9,90,11.14,33.1,25.275
2002,10,0,12.18,32.79,24.84
2002,10,10,12.16,32.8,24.85
2002,10,25,12.15,32.8,24.85
2002,10,50,12.06,32.81,24.88
2002,10,75,11.96,32.89,24.96
2002,10,90,11.64,33.16,25.23
2002,11,0,9.695,32.86,25.325
2002,11,10,9.71,32.865,25.33
2002,11,25,9.905,32.945,25.355
2002,11,50,9.935,32.985,25.385
2002,11,75,10.18,33.06,25.405
2002,11,90,10.25,33.085,25.41
2002,12,0,7.31,32.804,25.647
2002,12,10,7.29,32.799,25.646
2002,12,25,7.3,32.799,25.645
2002,12,50,7.3,32.8,25.646
2002,12,75,7.31,32.802,25.646
2002,12,90,7.31,32.802,25.646
2003,1,0,5.555,32.62,25.725
2003,1,10,5.62,32.625,25.72
2003,1,25,5.595,32.62,25.72
2003,1,50,5.745,32.655,25.73
2003,1,75,5.83,32.665,25.725
2003,1,90,5.82,32.665,25.73
2003,2,0,1.55,32.325,25.86
2003,2,10,1.565,32.33,25.86
2003,2,25,1.595,32.345,25.87
2003,2,50,1.76,32.36,25.87
2003,2,75,1.755,32.36,25.87
2003,2,90,1.83,32.365,25.87
2003,3,0,0.92,31.86,25.525
2003,3,10,0.91,31.91,25.565
2003,3,25,0.91,31.95,25.6
2003,3,50,0.945,32,25.635
2003,3,75,1.37,32.3,25.85
2003,3,90,1.59,32.34,25.87
2003,5,0,4.29667,30.6167,24.27
2003,5,10,4.10667,30.7267,24.3733
2003,5,25,3.96667,30.8733,24.5033
2003,5,50,3.78,31.17,24.7533
2003,5,75,3.49,31.59,25.12
2003,5,90,3.41667,31.92,25.39
2003,6,0,7.06,31.52,24.67
2003,6,10,6.845,31.56,24.73
2003,6,25,6.705,31.61,24.79
2003,6,50,6.52,31.665,24.855
2003,6,75,6.12,31.87,25.065
2003,6,90,5.82,32.015,25.215
2003,7,0,9.34,31.74,24.51
2003,7,10,9.14,31.76,24.56
2003,7,25,8.94,31.8,24.62
2003,7,50,8.72,31.84,24.69
2003,7,75,8.52,31.9,24.76
2003,7,90,8.27,31.96,24.85
2003,8,0,10.94,31.95,24.41
2003,8,10,10.72,31.98,24.47
2003,8,25,10.7,31.99,24.49
2003,8,50,10.62,32.01,24.51
2003,8,75,9.97,32.19,24.76
2003,8,90,8.96,32.51,25.18
2003,9,0,11.95,32.32,24.52
2003,9,10,11.51,32.34,24.61
2003,9,25,11.27,32.41,24.71
2003,9,50,11.02,32.48,24.81
2003,9,75,10.79,32.55,24.91
2003,9,90,9.57,33,25.46
2003,10,0,12.125,32.51,24.635
2003,10,10,11.945,32.545,24.695
2003,10,25,11.82,32.575,24.74
2003,10,50,11.49,32.68,24.885
2003,10,75,11.285,32.75,24.97
2003,10,90,10.825,32.91,25.175
2003,11,0,8.83,32.58,25.25
2003,11,10,9.16,32.78,25.36
2003,11,25,9.19,32.82,25.38
2003,11,50,9.22,32.88,25.42
2003,11,75,9.47,33.27,25.69
2003,11,90,9.42,33.39,25.79
2003,12,0,6.14,32.49,25.55
2003,12,10,6.15,32.49,25.55
2003,12,25,6.31,32.56,25.59
2003,12,50,6.71,32.73,25.67
2003,12,75,6.86,32.8,25.7
2003,12,90,7.15,32.93,25.77
2004,1,0,4.28,32.38,25.67
2004,1,10,4.56,32.45,25.7
2004,1,25,5.11,32.59,25.75
2004,1,50,5.18,32.62,25.77
2004,1,75,5.15,32.62,25.77
2004,1,90,5.14,32.62,25.77
2004,2,0,1.82,32.61,26.07
2004,2,10,1.82,32.61,26.07
2004,2,25,1.82,32.61,26.07
2004,2,50,1.85,32.61,26.07
2004,2,75,1.88,32.62,26.07
2004,2,90,1.88,32.62,26.07
2004,3,0,1.74,32.32,25.84
2004,3,10,1.73,32.35,25.87
2004,3,25,1.73,32.37,25.88
2004,3,50,1.87,32.42,25.91
2004,3,75,1.88,32.42,25.91
2004,3,90,1.9,32.42,25.91
2004,4,0,2.14,31.64,25.27
2004,4,10,2.12,31.67,25.3
2004,4,25,2.04,31.84,25.44
2004,4,50,2.01,31.88,25.47
2004,4,75,1.86,31.97,25.55
2004,4,90,1.76,32.03,25.61
2004,5,0,3.86,31.42,24.95
2004,5,10,3.74,31.45,24.99
2004,5,25,3.57,31.5,25.04
2004,5,50,3.39,31.56,25.11
2004,5,75,3.22,31.63,25.18
2004,5,90,2.96,31.72,25.27
2004,6,0,5.76,31.5,24.82
2004,6,10,5.74,31.5,24.82
2004,6,25,5.67,31.5,24.83
2004,6,50,5.25,31.55,24.91
2004,6,75,5.09,31.73,25.07
2004,6,90,4.37,32.01,25.37
2004,7,0,8.47,31.53,24.48
2004,7,10,8.44,31.55,24.5
2004,7,25,8.12,31.64,24.62
2004,7,50,7.83,31.7,24.71
2004,7,75,6.54,32.08,25.18
2004,7,90,6.14,32.28,25.39
2004,8,0,10.81,31.55,24.12
2004,8,10,10.01,31.73,24.4
2004,8,25,9.9,31.78,24.46
2004,8,50,9.39,31.84,24.58
2004,8,75,8.94,31.94,24.73
2004,8,90,8.2,32.15,25.01
2004,9,0,11.07,31.64,24.15
2004,9,10,10.78,31.74,24.28
2004,9,25,10.77,31.74,24.28
2004,9,50,10.52,31.82,24.38
2004,9,75,10.4,31.86,24.43
2004,9,90,10.27,31.9,24.49
2004,10,0,10.04,32.23,24.78
2004,10,10,9.99,32.24,24.8
2004,10,25,9.97,32.24,24.8
2004,10,50,9.91,32.27,24.84
2004,10,75,9.78,32.31,24.89
2004,11,0,8.57,32.21,25
2004,11,10,8.56,32.21,25
2004,11,25,8.57,32.21,25
2004,11,50,8.57,32.21,25
2004,11,75,8.57,32.22,25.01
2004,11,90,8.54,32.22,25.01
2004,12,0,6.11,31.4,24.7
2004,12,10,6.19,31.43,24.71
2004,12,25,6.52,31.63,24.83
2004,12,50,6.55,31.66,24.85
2004,12,75,6.72,31.77,24.91
2004,12,90,6.8,31.83,24.95
2005,1,0,3.4,31.72,25.233
2005,1,10,3.4,31.72,25.233
2005,1,25,3.42,31.72,25.231
2005,1,50,3.41,31.72,25.232
2005,1,75,3.64,31.77,25.251
2005,1,90,3.9,31.81,25.259
2005,2,0,2.53,31.56,25.178
2005,2,10,2.58,31.57,25.182
2005,2,25,2.81,31.62,25.203
2005,2,50,2.83,31.63,25.21
2005,2,75,3.19,31.75,25.275
2005,2,90,3.74,31.91,25.354
2005,3,0,1.7,31.4,25.109
2005,3,10,1.69,31.4,25.109
2005,3,25,1.69,31.42,25.125
2005,3,50,1.79,31.52,25.199
2005,3,75,1.86,31.58,25.242
2005,3,90,1.92,31.63,25.278
2005,5,0,4.595,30.2,23.912
2005,5,10,4.55,30.4,24.0755
2005,5,25,4.465,30.62,24.2585
2005,5,50,4.115,31.28,24.8165
2005,5,75,3.955,31.785,25.233
2005,5,90,3.92,31.91,25.3355
2005,6,0,7.44,30.37,23.717
2005,6,10,7.35,30.43,23.776
2005,6,25,7.01,30.65,23.993
2005,6,50,6.77,30.82,24.157
2005,6,75,5.63,31.48,24.816
2005,6,90,5.49,31.58,24.911
2005,7,0,8.55,31.08,24.118
2005,7,10,8.16,31.2,24.268
2005,7,25,8.05,31.25,24.323
2005,7,50,7.75,31.33,24.428
2005,7,75,6.64,31.82,24.961
2005,7,90,6.23,32.08,25.218
2005,8,0,10.3,31.58,24.233
2005,8,10,10.05,31.61,24.298
2005,8,25,9.69,31.73,24.45
2005,8,50,9.41,31.81,24.558
2005,8,75,8.16,32.16,25.021
2005,8,90,7.59,32.53,25.393
2005,9,0,11.31,31.97,24.363
2005,9,10,11.07,32.08,24.491
2005,9,25,10.82,32.19,24.62
2005,9,50,10.69,32.24,24.681
2005,9,75,10.5,32.3,24.761
2005,9,90,10.32,32.36,24.838
2005,10,0,11.71,31.67,24.058
2005,10,10,11.72,31.72,24.095
2005,10,25,11.73,31.82,24.17
2005,10,50,11.72,31.86,24.203
2005,10,75,10.49,32.79,25.144
2005,10,90,10.04,33.06,25.431
2005,11,0,9.87,32.38,24.929
2005,11,10,9.88,32.42,24.958
2005,11,25,9.91,32.48,25
2005,11,50,9.93,32.5,25.012
2005,11,75,9.96,32.53,25.031
2005,11,90,9.97,32.55,25.045
2005,12,0,6.7651,31.494,24.688
2005,12,10,6.7761,31.491,24.685
2005,12,25,6.8475,31.529,24.706
2005,12,50,6.8851,31.651,24.797
2005,12,75,7.7527,32.099,25.031
2005,12,90,8.3895,32.729,25.433
2006,1,0,6.28,32.27,25.36
2006,1,10,6.41,32.35,25.41
2006,1,25,6.48,32.4,25.44
2006,1,50,6.64,32.49,25.49
2006,1,75,6.76,32.57,25.54
2006,1,90,6.83,32.61,25.56
2006,2,0,4.2,31.73,25.17
2006,2,10,4.32,31.83,25.23
2006,2,25,4.41,31.88,25.26
2006,2,50,4.54,31.97,25.32
2006,2,75,4.74,32.12,25.42
2006,2,90,4.87,32.19,25.46
2006,3,0,3.38,31.86,25.35
2006,3,10,3.36,31.86,25.35
2006,3,25,3.39,31.87,25.35
2006,3,50,3.68,32.02,25.45
2006,3,75,3.84,32.08,25.48
2006,3,90,3.96,32.12,25.5
2006,4,0,4.73,30.84,24.41
2006,4,10,4.67,31.02,24.56
2006,4,25,4.67,31.15,24.66
2006,4,50,4.87,31.6,24.99
2006,4,75,5.04,31.88,25.2
2006,4,90,5.15,32.1,25.36
2006,5,0,6.33,31.08,24.42
2006,5,10,6.26,31.12,24.46
2006,5,25,6.04,31.37,24.68
2006,5,50,6.03,31.38,24.69
2006,5,75,5.67,31.67,24.96
2006,5,90,5.52,32.03,25.26
2006,6,0,8.21,30.6,23.79
2006,6,10,8.05,30.85,24.01
2006,6,25,8,30.92,24.07
2006,6,50,7.81,31.07,24.22
2006,6,75,7.17,31.65,24.76
2006,6,90,6.8,31.97,25.06
2006,7,0,10.49,31.37,24.04
2006,7,10,10.18,31.42,24.13
2006,7,25,9.81,31.54,24.28
2006,7,50,9.3,31.72,24.5
2006,7,75,9.18,31.76,24.55
2006,7,90,8.26,32.1,24.96
2006,8,0,11.75,31.87,24.21
2006,8,10,11.47,31.94,24.31
2006,8,25,11.2,32.04,24.44
2006,8,50,11.02,32.1,24.52
2006,8,75,10.93,32.13,24.55
2006,8,90,9.15,32.79,25.36
2006,9,0,12.21,32.3,24.45
2006,9,10,12.15,32.31,24.47
2006,9,25,11.85,32.39,24.59
2006,9,50,11.63,32.47,24.69
2006,9,75,10.73,32.78,25.09
2006,9,90,10.25,32.96,25.32
2006,10,0,12.37,32.38,24.49
2006,10,10,12.37,32.38,24.49
2006,10,25,12.36,32.39,24.5
2006,10,50,12.15,32.5,24.62
2006,10,75,11.73,32.68,24.84
2006,11,0,9.76,31.72,24.43
2006,11,10,9.92,31.82,24.48
2006,11,25,10.17,32.02,24.6
2006,11,50,10.27,32.22,24.74
2006,11,75,10.39,32.42,24.87
2006,11,90,10.41,32.94,25.27
2006,12,0,8.9232,32.648,25.289
2006,12,10,8.9584,32.668,25.2992
2006,12,25,8.9525,32.698,25.3236
2006,12,50,9.1385,32.775,25.3548
2006,12,75,9.377,32.852,25.3772
2006,12,90,9.5314,32.905,25.3938
2007,1,0,6.041,32.431,25.518
2007,1,10,6.066,32.434,25.518
2007,1,25,6.083,32.432,25.514
2007,1,50,6.084,32.433,25.515
2007,1,75,6.102,32.433,25.513
2007,1,90,6.235,32.459,25.517
2007,2,0,4.46,32.731,25.935
2007,2,10,4.477,32.73,25.933
2007,2,25,4.47,32.728,25.931
2007,2,50,4.478,32.727,25.93
2007,2,75,4.862,32.797,25.945
2007,2,90,5.054,32.835,25.954
2007,3,0,2.652,32.424,25.858
2007,3,10,2.655,32.417,25.853
2007,3,25,2.658,32.418,25.853
2007,3,50,2.67,32.427,25.859
2007,3,75,2.735,32.45,25.872
2007,3,90,2.86,32.487,25.892
2007,4,0,2.521,31.82,25.386
2007,4,10,2.527,31.821,25.386
2007,4,25,2.518,31.873,25.429
2007,4,50,2.52,31.934,25.478
2007,4,75,2.5,31.967,25.505
2007,4,90,2.653,32.144,25.635
2007,5,0,4.498,30.959,24.525
2007,5,10,4.238,31.325,24.841
2007,5,25,4.238,31.325,24.841
2007,5,50,4.165,31.429,24.931
2007,5,75,4.055,31.571,25.054
2007,5,90,3.996,31.622,25.101
2007,6,0,7.398,31.137,24.325
2007,6,10,6.833,31.249,24.487
2007,6,25,6.635,31.34,24.584
2007,6,50,6.397,31.425,24.682
2007,6,75,6.272,31.461,24.726
2007,6,90,5.601,31.736,25.022
2007,7,0,9.347,31.68,24.466
2007,7,10,9.133,31.691,24.508
2007,7,25,8.899,31.759,24.597
2007,7,50,8.53,31.819,24.7
2007,7,75,7.813,31.976,24.928
2007,7,90,6.924,32.245,25.26
2007,8,0,10.68,31.993,24.491
2007,8,10,10.606,31.997,24.506
2007,8,25,10.391,32.041,24.578
2007,8,50,9.47,32.21,24.861
2007,8,75,8.616,32.416,25.155
2007,8,90,8.328,32.497,25.262
2007,9,0,12.045,32.236,24.435
2007,9,10,11.34,32.447,24.728
2007,9,25,11.143,32.381,24.713
2007,9,50,10.945,32.425,24.782
2007,9,75,10.611,32.489,24.89
2007,9,90,10.096,32.602,25.066
2007,10,0,11.522,32.442,24.691
2007,10,10,11.514,32.445,24.695
2007,10,25,11.336,32.534,24.797
2007,10,50,10.781,32.694,25.02
2007,10,75,9.899,32.96,25.378
2007,10,90,9.715,33.009,25.446
2007,11,0,9.455,32.259,24.901
2007,11,10,9.473,32.405,25.013
2007,11,25,9.474,32.422,25.026
2007,11,50,9.364,32.603,25.186
2007,11,75,9.37,32.656,25.226
2007,11,90,9.13,32.824,25.396
2007,12,0,5.934,32.257,25.394
2007,12,10,5.935,32.254,25.391
2007,12,25,6.33,32.368,25.433
2007,12,50,6.34,32.387,25.447
2007,12,75,6.541,32.499,25.51
2007,12,90,6.961,32.726,25.635
2008,1,0,4.33,32.18,25.51
2008,1,10,4.33,32.18,25.51
2008,1,25,4.33,32.18,25.51
2008,1,50,4.45,32.22,25.53
2008,1,75,4.69,32.33,25.59
2008,2,0,2.43,31.61,25.23
2008,2,10,2.62,31.72,25.29
2008,2,25,2.74,31.83,25.38
2008,2,50,2.91,32.03,25.52
2008,2,75,3.03,32.12,25.58
2008,2,90,3.14,32.19,25.63
2008,3,0,2.09505,31.2269,24.9431
2008,3,10,2.18695,31.3175,25.0092
2008,3,25,2.2394,31.4207,25.0879
2008,3,50,2.2926,31.5004,25.1478
2008,3,75,2.6126,31.8082,25.3693
2008,3,90,2.8332,31.9646,25.4761
2008,4,0,4.2,31.25,24.79
2008,4,10,4.19,31.49,24.98
2008,4,25,4.16,31.52,25
2008,4,50,4.07,31.6,25.08
2008,4,75,3.93,31.87,25.3
2008,4,90,3.9,32.25,25.61
2008,5,0,5.66,29.62,23.34
2008,5,10,5.35,30.43,24.02
2008,5,25,5.19,30.62,24.18
2008,5,50,4.82,31.52,24.94
2008,5,75,4.61,32.2,25.5
2008,5,90,4.64,32.28,25.56
2008,6,0,8.63,31.22,24.22
2008,6,10,8.4,31.34,24.34
2008,6,25,8.12,31.39,24.42
2008,6,50,8,31.42,24.46
2008,6,75,7.45,31.55,24.64
2008,6,90,6.8,31.72,24.86
2008,7,0,9.51,31.73,24.48
2008,7,10,9.19,31.75,24.55
2008,7,25,9.16,31.76,24.56
2008,7,50,8.99,31.8,24.62
2008,7,75,7.77,32.04,24.99
2008,7,90,7.22,32.18,25.17
2008,8,0,11.51,31.39,23.88
2008,8,10,11.3,31.52,24.01
2008,8,25,11.1,31.64,24.14
2008,8,50,10.48,31.89,24.45
2008,8,75,8.67,32.48,25.2
2008,8,90,8.24,32.67,25.41
2008,9,0,11.74,32.02,24.32
2008,9,10,11.63,32.03,24.35
2008,9,25,11.53,32.06,24.39
2008,9,50,11.48,32.07,24.41
2008,9,75,11.44,32.08,24.42
2008,9,90,10.45,32.39,24.84
2008,10,0,11.04,32.06,24.48
2008,10,10,11,32.06,24.49
2008,10,25,11.02,32.08,24.5
2008,10,50,10.98,32.1,24.52
2008,10,75,10.94,32.18,24.59
2008,10,90,10.74,32.3,24.72
2008,11,0,9.502,31.8782,24.5962
2008,11,10,9.6282,31.9795,24.6552
2008,11,25,9.8106,32.1158,24.7321
2008,11,50,9.7856,32.1858,24.7908
2008,11,75,9.7831,32.2489,24.8404
2008,11,90,9.9325,32.7474,25.205
